review_text,label
I absolutely love this magazine.  I read it cover to cover!,5
"Gee, I guess I really can't rate it.  I ordered it on August 9th, and still have not recieved it as of November 3rd.  Guess I'll know better then to order through Amazon again.",1
Good magazine. It has something for everybody.,4
My free trial issue would not load.  Useless.,1
Delighted with the results,4
I ordered Real Simple on my Kindle and paid for it but it never showed up on my Kindle.,1
Beautiful pictures and great tips. I love this magazine. Glad I can get it on Kindle!!,5
I love TOH magazine always something I live or can use,5
Great ideas for everyone how to do everything!,5
"We have a 1920's house and have gotten a lot of inspiration from this magazine. Nice layout, great to flip through.",4
"I love, love, love TOH magazine.  I subscribe to the printed copy and also view online.to get the added features.",5
I love this magazine. I have it on my Kindle and the pictures are wonderful. I absorb the entire issue.,5
Too long for the subscription to stRt,2
"The printing is really small and difficult to read, even with bifocals.

The articles look like they are interesting.

Sorry I had to cancel my subscription.",2
incredibly useful magazine full of great tips/advice.  Always find something I can use and especially helpful for my kitchen remodel,5
Has good articles both for entertainment and advice. Would recommend this to others with the same interest that I have.,4
Absolutely one of my favorite magazines!  So much useful information in every issue!,5
I like this magazine. It has good ideas.,4
Absolutely my favorite magazine!!,5
"This magazine is the one that i am waiting for each month. Complete with trivia, comics, and sports stars it is the best magazine that has come along for kids in a long time!!!",5
"I have subscribed for a few years and as many magazines , more adds and less subject.
Very good photography, but not much substance.",3
I like this magazine very much. Very helpful for those of us living in the 'older' homes. Some projects are a little odd however.,4
It's great! I love having it on my Kindle!,5
My favorite magazine.  It is practical and fun.,5
Content is great; however digital format is lacking.  It takes forever to download each article separately as opposed to the entire issue like other digital magazines.,2
Best price for this subscription.,5
"was enjoyed as was given as a gift that continues to give thru out the year, He was surprised and very pleased.",4
This Old House magazine is one of my favorites and I've subscribed to it for a few years now.  This 2 year renewal deal is convenient and a great price!,5
Excellent magazine to compliment the tv show. Would recommend this to anyone and to everyone who is interested in home restoration and repair,5
"I love this product as it really gave me information on what was going on in the sports world, especially for those who are kids.",5
"Magazine ok, but they automatically renewed it and charged my card. Did not want to renew...went on line and would not let me cancel!",1
They sign you up the next year without asking you... at the FULL PRICE,1
Too much advertisement but overall a pretty good magazine would not pay full price for this magazine.,3
"Purchased for 9 year old grandson who loves sports. Loves sports! Loves to play, watch, and read about.",5
too much ad.,2
My favorite magazine.  Renew it every year.,5
Love this magazine.  I get so many ideas for my home and it has great recipes!,5
This magazine is ok but nothing that really excites me.,3
Cannot read it.  Does not allow for enlarging text,1
I love the usefulness of this magazine! It is more than just ads for beauty products like so many women's magazine.,5
I want to cancels cant efford it thsnkyou,1
This is the best magazine out there!  Awesome content and I love the digital version !,5
I am sure that the magazine will be good.  The problem is I have not received my first issue as of yet.,3
These arrived much faster than expected.  What a great deal!  My kids love them.,5
grandson who is sports nut barely looks at,3
Very basic but not enough of the information that I was looking for. Good starting point for any wanting the just the basics,3
I enjoyed the magazine and there were great ideas that I was able to use in my own everyday life.,4
I ordered a subscription for my husbands birthday.  The first issue arrived perfectly ontime and he was thrilled with the gift.,5
This is a great magazine. I get a lot of ideas from it. I have had a subscription for many years.,5
My love for this magazine is real simple.  It has sooo much information and I try to read it cover to cover. It is very people friendly.,5
I look forward to seeing this magazine everytime it arrives. My wife reads it also cover to cover,5
Grandson loved receiving this magazine! Arrived much earlier than expected!,5
"My 14 year old has some special needs, this is a great magazine for him to be able to read and catch up on all of his sports information.",5
