id,review_text,label,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_label_quality,cleanlab_action
15919,I have been a great fan of this magazine for over three years. It has wonderful storys and fashion tips.,5.0,,,0.99525595,resolved
15934,"It has nice content but out of 230 pages, 113 were ads. That's not even counting the smaller ones. I won't be renewing.",1.0,3.0,,0.29300672,resolved
15936,I got just 2 issues out of 12. I contacted the seller who directed me to a middle vendor who never replied back. Money down the drain.,1.0,,,0.9964218,
15943,I have read Good Housekeeping for over 30 years and have had a subscription for most of that time.  It almost always has topics I can relate to.  My favorite magazine.,4.0,,,0.69111276,
15958,"Great buy for the price. Does have lots of ads but makes up
with good enough content.",3.0,4.0,,0.17826015,resolved
15960,"I was a little dissappointed in the lack of meaningful content in this magazine.  Remembering how it was in the past, it seemed to me that there were way to many ads.",3.0,,,0.5569575,
15974,"Seems like every magazine is the same. Someone losing weight, a few recipes, and few product reviews. Nothing really great.",3.0,,,0.9060104,resolved
15995,Filled with  articles that are up to date in fashion and new products.  It also has great recipes.,4.0,,,0.5498065,
16010,I still have not received the first issue of this magazine or the Oprah magazine that I ordered.,1.0,,,0.99942034,
16019,Have subscribed to this magazine for many many years. Lots of good information & great stories. Cannot go wrong with this all around womens magazine,4.0,,,0.5987828,
16022,"The first magazine arrived quickly, but just not my favorite magazine.  I bought it for the coupons, but there has only been 1 in each of the first 2 issues.",3.0,,,0.7191945,resolved
16023,This is overall a good magazine.  I like the reviews and have tried a few of their recipes with much success.,4.0,,,0.86737436,
16028,"Way overpriced for what it is, only 6 issues. It is a good magazine but not at $40 for 12 issues. Maybe if it was twice the content it might be worth it.",3.0,,,0.79662466,resolved
16038,Really good articles and the best part is that they usually have coupons in them so it's like getting the magazine for free if you use the coupons.,4.0,,,0.9245939,
16055,It's been 7 weeks and I still haven't gotten the first issue of my subscription. What's going on Amazon? You weren't slow in billing me.,1.0,,,0.9759921,
16067,"I like the good housekeeping magazine, the
price was unbeatable, and the subscrption
was started very fast.",4.0,,,0.99674964,
16082,"I placed this order on 6-27-08 and today is 8-6-08 and I haven't received my first issue yet. Hopefully, I will receive it soon.",1.0,,,0.9977837,resolved
16084,The service was quick and accurate except......the gift card made no mention that the gift given was a magazine subscription. The person receiving it had no idea what was given.,1.0,,,0.9974948,resolved
16094,This was a very easy subscription.  It came in a a timely manner and was much cheaper than anywhere else I could subscribe.,4.0,,,0.96912193,resolved
16119,I have read Guidepost for as long as I can remember. The stories are very inspirational and His Mysterious Way is my favorite.,5.0,,,0.9941907,
16120,Always wonderful to read - lifts anyone up!,5.0,,,0.99300665,
16121,I love Guidepost.,5.0,,,0.9981098,
16130,"this is a very uplifting magazine, I have been reading this for a lot of years, use to get it any paper back, now I get it on my kindle",5.0,,,0.20497698,
16131,I cannot get it come up on the Kindle. So cannot read it.,1.0,,,0.9881915,
16135,I have only received 2 copies of the Guideposts!!!!!! I thought I would receive one each month!,1.0,,,0.993268,resolved
16158,"I personally have read Guidposts for over 25 years. I love it so much, I have given it as gifts for other people to enjoy!",5.0,,,0.9960847,
16159,Excellent inspirational magazine. I recommend this for everyone.,5.0,,,0.9954314,
16165,I wish I could give zero stars.  Horrible product.,4.0,,,0.56903636,resolved
16168,I have been reading Guideposts for many years.  The stories are very interesting and touching. I can make the print large for easier reading.,5.0,,,0.55172557,
16171,Good reading - uplifting stories,4.0,,,0.98756075,
16185,Wonderful and relevant,5.0,,,0.9942134,
16187,A wonderful book. Stories are about real people and are true. I have read guidepost for years.,5.0,,,0.9992795,
16193,"I cannot get this book to come up in larger print.  I would like to have $1.99 credited to my account.  I am removing it from my device.
Thank you.  Helen M Smith",1.0,,,0.9826574,
16201,Love the wonderful stories and thought provoking articles. I have been a reader for 3 years now. Just renewed my subscription.,5.0,,,0.9992156,
16223,loved reading the information very inspiring and great read. I definitely recommend it for all.  Have fun reading it.  Great.,5.0,,,0.76078665,
16238,I used to subscribe to Guide Posts and have always enjoyed it. Over the years ads have taken over to good reading and shortened the content.,4.0,,,0.974046,resolved
16255,I have subscribed to Guipepost for years; I love the inspirational stories.  They are uplifting and encouraging.  I highly recommend.,5.0,,,0.9989748,
16259,Full of ads,1.0,,,0.9360324,resolved
16262,Wish they wouldnt always put skinny people on the cover show real women we are all sizes even plus size and we workout too,4.0,,,0.47535092,
16265,I'm unhappy with pseudo health publications that are so full of poor body image and 'fluff chick' crap. Not much here for good health support,2.0,,,0.54040444,resolved
16268,Great Magazine,5.0,,,0.980977,
16273,Typical beauty type magazine. Not what I expected. They have changed their format considerably since I last suscribed to it.,1.0,,,0.5717467,resolved
16290,Great magazine! I only paid $5 for a year subscription & it arrived earlier than expected!,5.0,,,0.8559443,
16291,"Same as most magazines, too many ads, but there is some interesting and informative articles.",4.0,3.0,,0.04523942,resolved
16294,My favorite magazine! Lots of great info every month.,5.0,,,0.9983649,
16295,"A waste of the paper it is printed on. The magazine, I had hoped to get healthy health tips from, was chalked full of pharmaceutical ads",1.0,,,0.99886066,
16301,"Never even got the magazine. They sure did process my money though.

Horrible.",1.0,,,0.95906293,
16302,My long-time favorite magazine.,5.0,,,0.9920123,
16304,So far..inside the girl on cover..is posing with no shirt....which makes NO sense..not much on health....but lots and lots of ads....,3.0,,,0.42959163,resolved
16306,"Way too many ads. Also, l purchased this for kindle, but it does not work on kindle for pc and my phone is too small to see the pages very well",2.0,,,0.6169871,
16309,Love this magazine. So many tips and recipes for healthy living,5.0,,,0.9998626,
16310,"Did not find Health magazine was the one for me. I tried it for 30 days, however, I will. Not purchase it.",1.0,,,0.56572634,resolved
16311,Always a good easy read w great topics,4.0,,,0.9990311,
16318,love this mag - very informative,5.0,,,0.9995253,
16322,I am not used to reading magazines on my Kindle.  I think I would rather look at it in paper print.,1.0,,,0.8687587,resolved
16327,Difficult to view online.,2.0,,,0.38428402,
16333,"I already received my first issue, love this magazine!",5.0,,,0.9471948,
16335,Wouldn't it be easier to just label it as soft porn,1.0,,,0.5652943,
16337,"Too many models and celebrities and too many ads. If I looked like a model or a celebrity, I wouldn't need this magazine. Not for the ""Common Jane"".",2.0,,,0.8704246,resolved
16340,Articles well written and attractively presented,4.0,,,0.9736916,
16343,"Wow,  these magazines have shrunk down to one forth their size and half of that is advertisements.",1.0,,,0.70995545,resolved
16362,Disappointing.,1.0,,,0.9364499,
16364,The title is misleading. This magazine is all about fitness and dieting. There is very lillittle  little here,1.0,,,0.7627802,resolved
16366,It is great!,4.0,,,0.18735707,
16368,So far this is not the magazine of my choice.  Life Extension is a million times more informative.,2.0,,,0.6739843,resolved
16371,"I really like it.  It is simaler to Dr. Oz's The Good Life, so I going with it this year.",4.0,,,0.99715793,resolved
16376,I cancelled this order,1.0,,,0.999552,
16378,"The content is ok, however, most of it is info I already know.  What I don't like is it has an awful lot of ads.  Probably wouldn't purchase again.",3.0,,,0.71943164,
16381,Good informative magazine.,4.0,,,0.9851551,
16391,Can't read on a kindle. Good magazine but useless if trying to read electronically.,3.0,,,0.40931267,resolved
16396,Awesome content!  I have been a subscriber  fir a few years now  and it is my favorite health-related magazine.,5.0,,,0.99988437,
16398,It is not a good choice for the kindle fire. The print is too small even on the largest font.,1.0,,,0.98158574,resolved
16403,"The print is too small on my kindle, cannot expand the article. Will cancel my subscription",1.0,,,0.9983011,
16404,OK magazine regular delivery,3.0,,,0.9965377,
16405,Cannot see the small print on my Kindle.  Content aimed at much younger audience.,1.0,,,0.9487096,
16409,I have never experienced such a horrible kindle magazine.  The type is too small and you cannot zoom. The content looks very interefsting. BUT reading it is frustrating.,1.0,,,0.98328686,
16415,"Love this magazine!  I have been a subscriber for a number of years.  It has lots of good information concerning nutrition, health and exercise.",5.0,,,0.9980465,
16427,it is not easy to read have to kept going back from the beginning to where you left off every time you stop. printing too small,1.0,,,0.91458476,
16429,"Do not recieve the magazine. Magazine does not show up, on-line nor in the mail. Do not get it, period",1.0,,,0.98939323,
16446,Bought for a present but my daughter in law does not want it any more.  I looked through it and thought it was good.,3.0,,,0.96994746,
