review_text,label
Waste of money never down loaded on my fire,1
"The secret to a happy life is in this magazine, I swear! Beautifully presented with luscious pictures, it also abounds with wonderful articles.  I want to save every issue!",5
Too many advertisements.  Not impressed.,1
"low on articles, high on high gloss ads. not interesting enough to keep",2
Just love this magazine. The best birding magazine that I have found so far!!!,5
Always informative. Good recipes and lots of great tips and decorating ideas.bi have been a reader for a long time.,4
"I take offense to the description ""guide for the woman"" Men read your magazine too!",4
"The magazine has good articles, and I appreciate the convenience of sending subscriptions as gifts.  The recipient appreciates it as well.",4
Only got one magazine,1
Way too much advertising not enough articles,2
"This is my all time favorite magazine.

The kindle edition in non text mode is unusable. It needs a lot of work. I hope they improve it.",3
I don't know why I keep buying except it is a bad habit?,1
My husband was thrilled to receive this as a Christmas gift this year....he loves his 2nd amendment rights ;),5
This publication provides tremendously valuable insight and it explains everything with nice small words perfectly alligned for easy reading. I love it!,5
Nice magazine with plenty of D.I.Y. articles.,4
"No pictures (some present), awkward table of content.  In all, very unpleasant to read in Kindle format.",1
Much too expensive. If the price does not come down during the two week trial Iwill just cancel.,2
"It's a magazine subscription, what's to say, it shows up on time, and every month, if you like it you do.",4
Horrible. None of the stories are real. Another tabloid rag mag. Won't be renewing. Good thing I only paid 5 bucks.... That's all it's worth for a year.,1
Both my husband and my brother love this magazine.  They can't live without it!,5
Has plenty of good information.,4
"I enjoy this magazine, I would order it again.",4
Its September and still have not seen one issue (3 months),1
"Excellent, excellent, excellent!",5
"I have not recieved one magazine as yet.  How much longer does it take to get a magazine,  I was hoping to get it before Christmas.",1
EXCELLENT!!,5
I love reading DOG FANCY and learning things about my mutts!!!  It is informative and entertaining.  I am very happy with my choice.,5
"They haven't found a conservative they like yet
But if you skip those articles not a bad read",3
Cannot live without Texas Monthly!,5
Time is an excellent magazine,4
Love Nat Geo.,5
"This seems to be more about interior design, not construction issues and/or remodeling.",2
Too many adds and not enough recipes. Photographs of food are beautiful.,2
Love it! The price was excellent.,5
Didn't care for this magazine. Just felt like it didn't have alot of good articles in it,2
"If you like a little more detail and number crunching comparisons of different cars in the same class,  than R &T is a good car magazine to utilize as referencing the differences.",4
Okay but does have damage on cover when I get them in mail,3
Why does Foreign Policy not allow my Kindle Paperwhite in the list of available devices? Does that make any sense whatsoever?...,1
I am so glad I can read this magazine on my tablet! I had a subscription when I lived in the US and have missed it these last three years!,5
"RECEIVING PAPER COPY, NOT INCLUDED ON PAPERWHITE. WISH SOMEONE HAD SOMETHING ABOUT THAT ON THE DESCRIPTION. i WOULD HAVE PURCHASED THE FIRE.",1
you better watch out for their auto subscribe. They send you magazine and charge you premium. stay away and beware!,1
"I already received my first issue, love this magazine!",5
This is one of my favorite magazines. It is always entertaining and I always look forward to the next issue.,5
Won't be renewing.,2
"Some tech, some design, some entertainment. It's got something for everyone.",4
I give this to my son and he really enjoys the magazine.  He has used ideas to fix up things in his home.,4
The one magazine I read from cover to cover.,5
Love this magazine and couldn't beat the price.,5
great magazine for knife collectors!!!!  if you really really like/love to collect knives - this is a mandatory subscription,5
"I didn't get any issues yet since October very disappointed .
I contacted them and they told me that they will ship it and until now nothing came.",1
not as great as i hoped. not a lot of interesting recipes inside.,2
"Rachael Ray Every Day magazine
I love this magazine and will recommend it to others.",5
My son absolutely loves having his subscription digitally!,5
"Good magazine, thought it was a bit stingy to send the latest issue then the issue before as well. Seems rather cheap.",3
