review_id,review_text,label
3870,"Living in Vegas, I truly miss my beloved Texas.  The magazine keeps me informed of happenings across the state.  The articles and BBQ recipes are just the best!!!",5
3872,It is all bout selling high end stuff. Not much useful here.,1
69409,Good source for new recipes..,4
69408,"I love this website, and I love getting this magazine, my new favorite!!",5
69417,This is my favorite cooking magazine...Love it....well worth the cost and much more affordable than most!,5
69419,Tried a few recipes and they turned out great!,3
3885,"Great content, but somewhat awkward to manage in a small Kindle Fire format. I'm still in the free 30 day period and am trying to get used to the new method of reading this work.",3
69422,not as great as i hoped. not a lot of interesting recipes inside.,2
3888,Some good articles without the typical right wing hate but I would not bother to subscribe or recommend it to anyone.,2
3892,The Family Handyman is fun to read but in order to do the projects you need to be more than just handy and have your own toolshop and about a thousand dollars of tools.,3
69439,Awesome magazine! Wished they did 12 mags a year :(,5
69440,I love it!!,5
69442,The last 2 months this magazine would not download.  So I paid for items I couldn't even open up,1
3910,House Beautiful is not like it used to be.,3
69446,There is nothing new here.  Just reprinting recipes that are already on the website.,2
3915,"Wonderful magazine! Thank you for the opportunity to purchase at a great price!
Brenda Cooper",5
3922,"Left wing, self hating, pinko socialist commy rag. This has nothing to do with the real Texas.",1
3928,I have been reading this magazine for 18 years and I love it. Glad to have it on my kindle now!,5
69465,"I'd rather search for recipes myself.  Also, as a visually-impaired person, I don't like reading magazines this way.  That's my opinion anyway.",4
3930,You may get frustrated with some of the editorials and opinions if you are conservative but the articles about Texas will keep you coming back.,4
69471,Love it! Its perfect and helpful for cooking for my little family!,5
3940,I bought so that i can show it to my 10 year old son....its littered with tobacco advertisements and very little content.,1
3952,"If you want to know what's going on in our great state, this is your magazine!  My son loves getting it!",5
69493,"Not sure yet as I have the 4G Kindle and the file is too large to download, needs wifi and can't do wifi without help. Can't access 'mayday' without wifi.",4
3961,A lot of ads almost more ads then articles. Wife still likea them....,3
3962,One of the best home decor mags!,5
3963,Offers great tips on everything from design to storage.  Would prefer more design ideas that are more sophisticated.,4
3964,It doesn't match my style,2
3967,Super Deal!!,5
69509,I love all recipes and use the web site frequently. The magazine is very well laid out with more great recipes and helpful tips from reviewers.,5
69516,Great recipes with clear directions. Plus there are modifications listed which make each recipe extremely versatile. A must-have for the home cook.,5
69525,"I got this thinking it was the same old magazine I was use to, but it's filled with ads. Obtrusive and annoying and not what TOH use to be about.",1
69527,Not like it was years ago. Seemed like a mini edition. Didnt find any good recipes I wanted to try.!,3
3992,Too small for iPhone.  Should have been reformatted.  Probably OK for a full size tablet.,2
3994,When will my first issue arrive?,1
3995,"Mostly ads, hardly any content",2
3996,"WON'T OPEN ON KINDLE, WON'T ACCEPT ANY PASSWORD TO VERIFY ACCT ON CNTRAVELER WEBSITE. FORGET THIS ONE!",1
69533,One of my favorite magazines! Great reference.,5
69537,wow love this mag.,5
69539,Ordered this magazine for years the quality has greatly changed lots of ads now. would not renew,2
4005,"My husband LOVES this magazine. It is just technical enough to keep his interest, but not too much to where he can't understand the articles. It is a great gift subscription.",5
4007,Not bad. Certainly worth the low price.,3
69544,My sister-in-law loves to cook and absolutely loves this magazine!,5
69543,Too many adds and not enough recipes. Photographs of food are beautiful.,3
69548,"I have enjoyed the special interest issues, so thought Id try a subscription.  They are not the same.",2
69554,I usually love the Taste of home magazine. I just didn't love this issue.,3
4022,Sent this subscription to my son three years ago and he loves it.  I have renewed it for him here at a great price.,5
69558,Delivery is right on time. I love the recipes.,5
69561,"I love cooking magazines. This is a great one. Taste of Home has beautiful pictures, easy to follow recipes. It is a great magazine.",5
69564,Send old issues to count as part of the new subscription.  Not right,1
69569,Several years ago I was also receiving this magazine.  It is 1/4 the size it used to be with not many recipes inside.,2
4039,I love the Weekly Standard. It's a great magazine. I love it and it is highly recommended.,5
69580,I used to have a subscription several years ago.  Seems like there isn't as much content to the magazine now.  Not sure if I'd order again.,3
4047,"90% ads, no good articles.  Just your regular left slanted, east coast magazine.  Even if your view is leaning left, be ready to read the last months big headline from MSNBC.",1
69589,"Love this magazine, down home cooking",5
4053,I would loved to have gotten the before and after issue!,3
69591,"I love this magazine, it is my all time favorite subscription.  There are so many recipes in Taste of Home that become a staple in my meal rotation.",5
69596,I love this magazine. The recipes are so easy to follow.,5
69599,Only received 2 in a year!,1
69601,i only received 3 or 4 issues,2
69603,one of my favorites,3
4069,Ordered my subscription of month ago still haven't gotten it... And now you're asking me to rate it... So I will rate this a big zero,1
4070,"Great magazine, always useful tips. Although sometimes can be a little ""more"" than needed, or cost as much to build as to purchase.",4
69611,A gift for my Mom.  Great price!,5
